city,bathrooms,bedrooms,balconies,postedOn,furnishing,facing,flrNum,totalFlrNum,RentOrSale,locality,carpetArea,carpetAreaUnit,Lat,Long,noOfLifts,rentPrice,securityDeposit,maintenanceCharges,maintenanceChargesFrequency,firstMonthCharges,brokerage,exactPrice,sqftPrice,Bank & ATM,Golf Course,Early Learning Centre,Kids Play Area,Security,Meditation Area,Park,Multipurpose Courts,Intercom Facility,Rain Water Harvesting,AEROBICS ROOM,DTH Television Facility,Banquet Hall,Piped Gas,Earth quake resistant,Private Garden,Skydeck,Internet/Wi-Fi Connectivity,Cafeteria/Food Court,Grand Entrance lobby,Event Space & Amphitheatre,Conference Room,Recreational Pool,Visitor Parking,Guest Accommodation,Kids Play Pool With Water Slides,Concierge Services,Mini Cinema Theatre,Indoor Games Room,Outdoor Tennis Courts,Flower Gardens,Vaastu Compliant,Health club with Steam / Jaccuzi,CCTV Camera,Cricket net practice,Bar/Lounge,Club House,Air Conditioned,Canopy Walk,Fire Fighting Equipment,Private Terrace/Garden,Cycling & Jogging Track,RO Water System,Activity Deck4,Power Back Up,Reserved Parking,Barbeque Pit,Dance Studio,Kids Club,Service/Goods Lift,Retail Boulevard (Retail Shops),Waste Disposal,Lift,Library,Laundry Service,Rentable Community Space,Indoor Squash & Badminton Courts,Maintenance Staff,Jogging and Strolling Track,Library And Business Centre,Water Storage,Multipurpose Hall,Coffee Lounge & Restaurants,Gymnasium,Swimming Pool,Arts & Craft Studio
Patna,2,2,2,"May 10, '23",Unfurnished,9,Ground,3,Rent,9,1361,Sq-ft,9.0,9.0,9,"8,000",9,80,Monthly,"8,080",9,8000,6.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,1,"Apr 23, '23",Unfurnished,West,2,3,Rent,9,970,Sq-ft,9.0,9.0,9,"12,000","15,000","1,000",Monthly,"28,000",9,12000,10.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,4,3,4,"Apr 15, '23",Semi-Furnished,9,4,6,Rent,Bailey Road,1500,Sq-ft,25.605307,85.09228,9,"22,000","23,000","2,000",Monthly,"47,000",9,22000,11.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,9,"May 10, '23",Semi-Furnished,9,1,4,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,16500,15.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,1,"Apr 17, '23",Semi-Furnished,9,Ground,4,Rent,Rajeev Nagar,800,Sq-ft,25.63189125061035,85.09339904785156,9,9,9,9,9,9,9,15000,15.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,9,"May 24, '23",Unfurnished,9,2,3,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,7000,7.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,9,"Apr 18, '23",Unfurnished,9,1,4,Rent,Anisabad,9,9,25.5778628,85.0934624,9,9,9,9,9,9,9,15000,10.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,1,"May 25, '23",Semi-Furnished,West,4,5,Rent,Khajpura,851,Sq-ft,25.5945244,85.0909018,9,9,9,9,9,9,9,13000,13.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,9,"Apr 16, '23",Semi-Furnished,9,2,4,Rent,Rajeev Nagar,9,9,25.631892,85.093396,9,9,9,9,9,9,9,17000,13.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,1,2,3,"May 19, '23",Semi-Furnished,9,2,6,Rent,Chitrakut Nagar,9,9,25.636502,85.063543,9,"10,000","10,000","2,000",Monthly,"22,000",9,10000,12.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,9,"May 06, '23",Unfurnished,9,2,5,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,16000,11.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,9,"May 26, '23",Furnished,9,2,4,Rent,Kumhrar,9,9,25.5930895,85.1850055,9,9,9,9,9,9,9,9000,9.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,9,"Apr 16, '23",Semi-Furnished,9,1,4,Rent,Phase 1 Ashiana Nagar,9,9,25.621426,85.079967,9,9,9,9,9,9,9,15000,11.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"May 09, '23",Furnished,North,2,3,Rent,9,1150,Sq-ft,9.0,9.0,None,"15,500","75,000","1,000",Monthly,"91,500",9,15500,11.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,1,1,9,"May 02, '23",Unfurnished,North,2,5,Rent,Chajju Bagh,198,Sq-ft,25.617072,85.136312,9,"12,000","11,000","1,000",Monthly,"24,000",9,12000,61.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,1,1,1,"May 04, '23",Unfurnished,East,Ground,4,Rent,9,600,Sq-ft,9.0,9.0,9,,"7,500",9,9,"15,000",9,7500,9.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,9,"May 15, '23",Unfurnished,9,4,6,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,23000,14.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,1,2,2,"May 05, '23",Furnished,9,1,4,Rent,Ashok Nagar -Bhojpur Colony,9,9,25.61046,85.141667,9,,"14,000",9,9,"21,000",9,7000,14.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,3,3,4,"Apr 25, '23",Semi-Furnished,South - East,3,7,Rent,Danapur,1300,Sq-ft,25.6050306,84.9987428,9,"9,000","10,000","1,000",Monthly,"20,000",9,9000,5.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,4,9,"Apr 23, '23",Unfurnished,9,4,4,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,9000,8.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,9,"Apr 29, '23",Semi-Furnished,9,2,7,Rent,Bhupatipur,9,9,25.580341,85.134647,9,9,9,9,9,9,9,12000,10.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,9,"May 06, '23",Unfurnished,9,1,4,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,14000,12.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,1,"May 25, '23",Semi-Furnished,9,1,4,Rent,RPS More,1000,Sq-ft,25.616882,85.048736,9,"9,500",9,"1,000",Monthly,"10,500",9,9500,8.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,1,"Apr 18, '23",Unfurnished,9,4,4,Rent,9,1200,Sq-ft,25.618354288760287,85.04944051607515,1,,"10,000",9,9,"20,000",9,10000,7.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 02, '23",Semi-Furnished,West,1,4,Rent,Danapur Khagaul Road,1300,Sq-ft,85.0401382446289,25.60630226135254,9,9,9,9,9,9,9,12000,8.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,1,"May 30, '23",Unfurnished,East,2,2,Rent,Bahadurpur,1300,Sq-ft,25.607316,85.175585,9,9,9,9,9,9,9,8500,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,3,"Jun 17, '23",Semi-Furnished,East,1,4,Rent,Gola Road,950,Sq-ft,25.6254469999999,85.0557665711646,9,"9,500","10,000","1,000",Monthly,"20,500",9,9500,7.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,9,"May 18, '23",Unfurnished,9,1,2,Rent,Danapur Cantt,9,9,25.635061,85.029912,9,9,9,9,9,9,9,7000,14.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,1,1,1,"Apr 16, '23",Semi-Furnished,9,2,3,Rent,Khagaul Road,220,Sq-ft,25.6202301912571,85.060315801733,9,"5,000",9,166,Quarterly,"5,166",9,5000,18.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,1,2,9,"Jun 20, '23",Unfurnished,West,1,2,Rent,9,1700,Sq-ft,9.0,9.0,9,,"6,500",9,9,"13,000",9,6500,4.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,3,3,5,"May 29, '23",Semi-Furnished,West,5,9,Rent,Jagatpura,1750,Sq-ft,26.8101648,75.8454846,2,,"44,000",9,9,"66,000",9,22000,13.0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
Jaipur,2,3,2,"Jun 07, '23",Furnished,9,2,2,Rent,Vatika Road,9,9,26.7753377,75.8026844,9,,"36,000",9,9,"54,000",9,18000,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Jaipur,2,2,1,"Jun 22, '23",Semi-Furnished,North,2,5,Rent,Raja Park,9,9,26.8950764,75.8316064,1,"17,000","17,000","2,000",Monthly,"44,500",15 days,17000,14.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,3,3,3,"Jun 25, '23",Semi-Furnished,East,1,4,Rent,Bani Park,1950,Sq-ft,26.931266,75.7909247,9,"28,000","28,000","3,000",Monthly,"59,000",9,28000,13.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,3,3,9,"Jun 23, '23",Semi-Furnished,9,4,8,Rent,Bani Park,1680,Sq-ft,26.927635,75.793525,9,"30,000","30,000","2,000",Monthly,"62,000",9,30000,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Jaipur,3,4,2,"Jun 27, '23",Semi-Furnished,North,2,3,Rent,Durgapura,1500,Sq-ft,26.847429275512695,75.78607940673828,9,,"16,000",9,9,"40,000",15 days,16000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,2,2,"May 06, '23",Semi-Furnished,9,1,9,Rent,Bindayaka,9,9,26.9171137,75.6093987,9,9,9,9,9,9,9,9500,8.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,2,2,"Jun 28, '23",Furnished,North - West,1,4,Rent,Malviya Nagar,980,Sq-ft,26.8571264,75.8127199,1,"19,500","19,500",200,Monthly,"39,200",No brokerage,19500,16.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,1,9,9,"Jun 19, '23",Unfurnished,9,Ground,4,Rent,Jhotwara,9,9,26.937563,75.763271,9,9,9,9,9,9,9,4500,30.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,3,3,1,"Jun 27, '23",Furnished,East,13,16,Rent,Vaishali Nagar,9,9,26.9159729,75.7400563,2,"60,000","1,20,000","5,000",Monthly,"2,15,000",15 days,60000,31.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,2,9,"May 21, '23",Furnished,9,7,15,Rent,9,1500,Sq-ft,9.0,9.0,9,9,9,9,9,9,9,15000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,3,9,"Jun 18, '23",Semi-Furnished,East,Ground,3,Rent,Doctors Colony,1100,Sq-ft,26.8966825,75.7432579,9,"15,000",9,"1,600",Monthly,"16,600",9,15000,12.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,3,2,"Jun 27, '23",Unfurnished,East,4,13,Rent,Jagatpura,9,9,26.797444,75.863822,9,,9,9,9,"36,000",30 days,18000,13.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Jaipur,2,3,2,"Jun 23, '23",Unfurnished,North - East,2,4,Rent,Dhand,1250,Sq-ft,26.618594,75.069979,9,"16,000","32,000","1,000",Monthly,"49,000",9,16000,12.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,3,9,"Jun 19, '23",Semi-Furnished,9,1,4,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,15000,17.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,3,9,"Jun 18, '23",Semi-Furnished,9,1,1,Rent,9,1100,Sq-ft,9.0,9.0,9,9,9,9,9,9,9,20000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,3,3,3,"Jun 13, '23",Semi-Furnished,9,4,9,Rent,Kanak Brindavan,9,9,26.9634806,75.8474004,9,9,9,9,9,9,9,11000,7.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,5,5,2,"Jun 16, '23",Furnished,East,4,5,Rent,Subhash Nagar,4500,Sq-ft,26.93324851989746,75.80327606201172,9,9,9,9,9,9,9,50000,9.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,2,9,"Jun 21, '23",Unfurnished,9,2,3,Rent,Kartarpur,9,9,26.8841504,75.7821335,9,9,9,9,9,9,9,15000,21.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,1,1,9,"Jun 14, '23",Furnished,9,11,12,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,12500,28.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,3,3,3,"Jun 18, '23",Semi-Furnished,9,1,4,Rent,Hanuman Nagar,1700,Sq-ft,26.919008,75.750475,9,"27,000","30,000","2,500",Monthly,"59,500",9,27000,15.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,2,9,"Jun 19, '23",Semi-Furnished,9,Ground,4,Rent,Shiv Colony,600,Sq-ft,26.9126927,75.7713062,9,"11,000","10,000",500,Monthly,"21,500",9,11000,15.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,3,3,3,"May 14, '23",Furnished,9,5,5,Rent,Siddharth Nagar,1550,Sq-ft,26.8494766,75.8083612,9,"45,000","90,000",750,Monthly,"1,35,750",9,45000,16.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,2,9,"Jun 21, '23",Furnished,9,4,9,Rent,Bhakrota,9,9,26.87388048,75.67869473,9,9,9,9,9,9,9,11000,11.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,9,9,9,"May 10, '23",Furnished,9,2,14,Rent,Sirsi Road,9,9,26.9243332,75.6941208,9,,"18,000",9,9,"27,000",9,9000,14.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,3,9,"Jun 21, '23",Semi-Furnished,9,4,11,Rent,Gandhi Path,9,9,26.9055379678002,75.7429135866542,9,9,9,9,9,9,9,15000,17.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,2,3,"May 20, '23",Unfurnished,9,2,5,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,17000,16.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,2,1,"Jun 19, '23",Semi-Furnished,9,12,20,Rent,Ridhi Sidhi Nagar,12,Rood,26.46391487121582,75.20269012451172,9,9,9,9,9,9,9,12000,93.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,9,3,9,"Jun 09, '23",9,9,9,9,Rent,Vaishali Nagar,9,9,26.909706,75.740902,9,9,9,9,9,9,9,27000,14.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Jaipur,2,3,2,"May 26, '23",Furnished,9,3,3,Rent,Siddharth Nagar,2000,Sq-ft,26.8494766,75.8083612,9,9,9,9,9,9,9,27000,11.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
